CODIGO	X	Y	BIO6	BIO19	disthi	SWIslope	perc_a	SWIsoils	ppovfor	pagric
29TNG6062	560500.00304700000	4662499.99990000000	48.00000000000	433.00000000000	20248.50000000000	0.61544300000	0.00000000000	0.52366100000	11.71550000000	70.83000000000
29TNG6113	561500.00304000000	4613499.99998000000	36.00000000000	503.00000000000	6324.56000000000	1.59325000000	0.00000000000	0.00000000000	64.62530000000	5.25843000000
29TNG6114	561500.00304100000	4614499.99998000000	27.00000000000	557.00000000000	6082.76000000000	1.57236000000	0.00000000000	0.00000000000	64.12170000000	6.95085000000
29TNG6115	561500.00304100000	4615499.99998000000	21.00000000000	588.00000000000	6000.00000000000	1.40352000000	0.00000000000	0.00000000000	9.64368000000	4.58966000000
29TNG6116	561500.00304100000	4616499.99998000000	19.00000000000	600.00000000000	6082.76000000000	1.13947000000	0.00000000000	0.00000000000	5.04139000000	0.83058900000
29TNG6117	561500.00304100000	4617499.99997000000	20.00000000000	597.00000000000	6324.56000000000	1.14651000000	0.00000000000	0.00000000000	1.27325000000	3.07566000000
29TNG6118	561500.00304100000	4618499.99997000000	20.00000000000	589.00000000000	6708.20000000000	1.14833000000	0.00000000000	0.00000000000	0.65567600000	5.03356000000
29TNG6119	561500.00304100000	4619499.99997000000	25.00000000000	572.00000000000	7071.07000000000	1.39573000000	0.00000000000	0.00000000000	3.63519000000	24.88100000000
29TNG6120	561500.00304100000	4620499.99997000000	32.00000000000	533.00000000000	6403.12000000000	1.30975000000	0.00000000000	0.00000000000	8.36401000000	27.26520000000
29TNG6121	561500.00304100000	4621499.99997000000	41.00000000000	483.00000000000	5830.95000000000	1.66109000000	0.00000000000	0.00000000000	18.85840000000	44.33430000000
29TNG6122	561500.00304100000	4622499.99997000000	33.00000000000	523.00000000000	5385.17000000000	1.84918000000	0.00000000000	0.00000000000	5.16367000000	19.02520000000
29TNG6123	561500.00304100000	4623499.99996000000	24.00000000000	574.00000000000	5099.02000000000	1.37658000000	0.00000000000	0.00000000000	7.23571000000	33.46520000000
29TNG6124	561500.00304200000	4624499.99996000000	20.00000000000	593.00000000000	5000.00000000000	1.16134000000	0.00000000000	0.00000000000	0.00000000000	14.52130000000
29TNG6125	561500.00304200000	4625499.99996000000	21.00000000000	587.00000000000	5099.02000000000	1.36177000000	0.00000000000	0.43967000000	0.00000000000	5.44755000000
29TNG6126	561500.00304200000	4626499.99996000000	23.00000000000	576.00000000000	5385.17000000000	1.38770000000	0.00000000000	0.05600150000	0.00000000000	14.11350000000
29TNG6127	561500.00304200000	4627499.99996000000	21.00000000000	583.00000000000	5000.00000000000	1.11520000000	0.00000000000	0.19851500000	0.00000000000	0.00000000000
29TNG6128	561500.00304200000	4628499.99996000000	25.00000000000	567.00000000000	4472.14000000000	1.18571000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG6129	561500.00304200000	4629499.99995000000	33.00000000000	525.00000000000	4123.11000000000	1.87990000000	0.00000000000	0.00000000000	3.38199000000	2.13405000000
29TNG6130	561500.00304200000	4630499.99995000000	34.00000000000	520.00000000000	3605.55000000000	1.81984000000	0.00000000000	0.00000000000	0.54075400000	23.70810000000
29TNG6131	561500.00304200000	4631499.99995000000	34.00000000000	515.00000000000	3162.28000000000	1.28816000000	0.00000000000	0.00000000000	0.00000000000	0.37286500000
29TNG6132	561500.00304200000	4632499.99995000000	35.00000000000	510.00000000000	3000.00000000000	1.02106000000	0.00000000000	0.00000000000	0.27352900000	4.56414000000
29TNG6133	561500.00304300000	4633499.99995000000	40.00000000000	479.00000000000	3162.28000000000	1.22404000000	0.00000000000	0.66874800000	3.99239000000	16.91990000000
29TNG6134	561500.00304300000	4634499.99995000000	45.00000000000	455.00000000000	3605.55000000000	1.86609000000	0.00000000000	0.19851500000	19.62810000000	4.43799000000
29TNG6135	561500.00304300000	4635499.99994000000	40.00000000000	480.00000000000	4242.64000000000	1.54145000000	0.00000000000	0.13474200000	16.26730000000	32.33330000000
29TNG6136	561500.00304300000	4636499.99994000000	37.00000000000	498.00000000000	5000.00000000000	1.59731000000	0.00000000000	0.60215200000	6.92563000000	37.02540000000
29TNG6137	561500.00304300000	4637499.99994000000	32.00000000000	527.00000000000	5830.95000000000	1.48430000000	0.00000000000	0.00000000000	2.64559000000	19.63570000000
29TNG6138	561500.00304300000	4638499.99994000000	27.00000000000	551.00000000000	6708.20000000000	1.18278000000	0.00000000000	0.60215200000	1.16021000000	13.25680000000
29TNG6139	561500.00304300000	4639499.99994000000	28.00000000000	554.00000000000	7615.77000000000	1.54294000000	0.00000000000	0.68994400000	0.00000000000	2.99439000000
29TNG6140	561500.00304300000	4640499.99994000000	22.00000000000	582.00000000000	8544.00000000000	1.18339000000	0.00000000000	0.38638700000	0.68473300000	9.91988000000
29TNG6141	561500.00304300000	4641499.99993000000	15.00000000000	608.00000000000	9486.83000000000	1.55049000000	0.00000000000	0.00000000000	0.54464900000	0.01902520000
29TNG6142	561500.00304300000	4642499.99993000000	12.00000000000	616.00000000000	10440.30000000000	1.83795000000	0.00000000000	0.53927600000	0.00000000000	0.00000000000
